Dokumen,Topik_ID,Probabilitas,Name,Representation
banding metode capital asset pricing model capm arbitrage pricing theory apt prediksi tingkat return saham studi usaha otomotif komponen daftar bursa efek indonesia tuju teliti kembang capm apt prediksi tingkat return saham usaha otomotif komponen daftar bursa efek indonesia banding capm apt prediksi tingkat return saham usaha otomotif komponen daftar bursa efek indonesia uji beda signifikan capm apt prediksi tingkat return saham usaha otomotif komponen daftar bursa efek indonesia teliti metode dekriptif data sekunder ambil data usaha bei tehnik tari sampel purposive sampling hipotesis teliti beda beda signifikansi capm apt prediksi tingkat return saham usaha otomotif komponen daftar bursa efek indonesia dasar hasil uji usaha hipotesis terima usaha hipotesis tolak model capm apt dasar hasil teliti ratarata tingkat return saham return market risk free beta variabel teliti return saham return market risk free beta masuk model capm inflasi sbi kurs uang edar masuk model apt periode kunci return saham capm apt,10,0.864905310872545,10_tbk_portofolio_optimal_pt,"['tbk', 'portofolio', 'optimal', 'pt', 'saham', 'proporsi', 'dana', 'investasi', 'model', 'risiko']"
sulaihah pengaruh kualitas produk putus beli yamaha jupiter z pttrisakti bangkal bawah bimbing dr h muh syarif drsecmsi yudhi prasetya mada semm tuju teliti pengaruh kualitas produk kerja istimewa kehandalan daya tahan mampu layan sesuai estetika kualitas bersamasama pengaruh putus beli sepeda motor yamaha jupiter z pttrisakti bangkal variabel dominan pengaruh putus beli sepeda motor yamaha jupiter z pttrisakti bangkal teliti dekat kuantitatif usaha pengaruh kualitas produk putus beli yamaha jupiter z pttrisakti bangkal teknik ambil sampel teknik sensus responden teknik kumpul data dahulu pustaka kuesioner skala likert ukur responden uji instrumen uji validitas uji reliabilitas uji asumsi klasik teknik analisis data analisis regresi linier ganda variabel variabel uji f uji t hasil uji kualitas produk kerja istimewa kehandalan daya tahan mampu layan sesuai estetika kualitas persepsi pengaruh parsial putus beli kecuali variabel sesuai pengaruh putus beli variabel kehandalan pengaruh putus beli kuci kualitas produk putus beli,11,0.982954159599768,11_motor_honda_sepeda_merek,"['motor', 'honda', 'sepeda', 'merek', 'yamaha', 'beli', 'putus', 'konsumen', 'produk', 'dealer']"
moh amiruddin pengaruh baur ecer retailing mix putus beli konsumen studi family mart bangkal bawah bimbing bambang setiyo pambudi mm nirma kurriwati sp msi baur ecer salah langkah pasar hasil usaha gerak bidang produksi barang jasa family mart bangkal salah bisnis ecer gerak jual beli barang perhati perilaku konsumen ambil putus variabel baur ecer teori hendry maruf foster produk harga lokasi promosi atmosfer gerai layan tuju penlitian pengaruh baur ecer produk harga lokasi atmosfer gerai layan simultan putus beli konsumen studi family mart bangkal variabel baur ecer pengaruh putus beli studi family mart bangkal teliti dekat dekat kuantitatif usaha pengaruh baur ecer putus beli studi family mart bangkal teknik ambil sampel purposive sampling responden teknik kumpul data wawancara pustaka kuesioner skala likert ukur responden uji instrumen uji validitas uji reliabilitas uji asumsi klasik teknik analisis data analisis regresi linier ganda variabel variabel uji f uji t hasil teliti variabel baur ecer produk harga lokasi promosi atmosfer gerai layan pengaruh simultan putus beli studi family mart bangkal variabel baur ecer pengaruh parsial putus beli studi family mart bangakalan variabel harga pengaruh putus pemebelianj studi family mart bangkal kuci baur ecer poduk harga lokasi promosi atmosfer gerai layan putus beli,-1,0.0,-1_usaha_teliti_pengaruh_kerja,"['usaha', 'teliti', 'pengaruh', 'kerja', 'variabel', 'karyawan', 'signifikan', 'nilai', 'hasil', 'analisis']"
teliti dilatarbelakangi tinggi transaksi internet indonesia usaha jual internet strategistrategi menang saing percaya mudah transaksi kualitas konsumen peran percaya mudah kualitas informasi unsurunsur percaya mudah kualitas informasi kait kelola capai tuju meningkatkanmemuaskan butuh konsumen tuju teliti pengaruh percaya mudah kualitas informasi putus beli online variabel dominan pengaruh putus beli online teliti dekat kuantitatif usaha pengaruh percaya mudah kualitas informasi ambil putus beli online situs wwwrumahmadanicom teknik ambil sampel non probability sampling tentu sample acak tuju khusus purposive sampling responden teknik kumpul data wawancara chatting pustaka kuesioner skala likert ukur responden uji instrumen uji validitas uji reliabilitas uji asumsi klasik teknik analisis data analisis regresi linier ganda variabel variabel uji f uji t kunci putus beli percaya mudah kualitas informasi,5,0.6619047084860746,5_teliti_daya_data_layan,"['teliti', 'daya', 'data', 'layan', 'mahasiswa', 'beli', 'kualitas', 'peran', 'studi', 'analisis']"
teliti tuju analis pengaruh struktur modal rentabilitas modal harga saham usaha tekstil garmen bursa efek indonesia parsial teliti dekat kuantitatif teliti data sekunder sumber data asal lapor uang usaha bursa efek indonesia mana metode purposive sampling metode ambil sampel kriteria banyak sampel sesuai kriteria usaha hasil teliti tunjuk parsial variabel struktur modal besar rentabilitas modal variabel volume jual efisiensi guna biaya profit margin variabel struktur modal besar harga saham variabel tingkat bunga laba lembar saham laba usaha kas deviden tingkat resiko kembali kunci struktur modal rentabilitas modal harga saham,-1,0.0,-1_usaha_teliti_pengaruh_kerja,"['usaha', 'teliti', 'pengaruh', 'kerja', 'variabel', 'karyawan', 'signifikan', 'nilai', 'hasil', 'analisis']"
abthal asyraf agatha ayu adetya pengaruh customer relationship marketing puas guna hicard hypermart bangkal plaza bawah bimbing bambang setiyo pambudi mm suyono msm teliti tuju pengaruh customer relationship marketing variabel bondingikatan empathyempati reciprocitytimbal trustkepercayaan simultan parsial puas guna hicard hypermart bangkal plaza analis mana variabel pengaruh dominan puas guna hicard hypermart bangkal plaza populasi tian guna hicard hypermart bangkal plaza orang sampel ambil orang responden teknik ambil sampel teliti probability sampling simple random sampling data oleh analis uji instrument uji validitas reliabilitas analisis regresi linear ganda uji f uji t dasar analisis uji regresi linier ganda temu puas langgan guna hicard belanja hypermart bangkal plaza variabel bebas bondingikatan empathyempati reciprocitytimbal trustkepercayaan customer relationship marketing variabel bonding ikat empathy empati reciprocity timbal trust percaya simultan parsial pengaruh signifikan puas guna hicard hypermart bangkal plaza hasil uji t variabel milik pengaruh dominan variabel empathy empati hipotesis variabel empati pengaruh dominan puas langgan terima kunci customer relationship marketing puas langgan,6,1.0,6_marketing_unjung_puas_relationship,"['marketing', 'unjung', 'puas', 'relationship', 'experiential', 'langgan', 'variabel', 'mix', 'experience', 'promosi']"
id fitri anna sari pengaruh strategi baur pasar puas konsumen hotel madinah kas bawah bimbing bambang setiyo pambudi mm fathor as mm tuju teliti strategi baur pasar produk harga promosi orang bukti fisik proses pengaruh simultan parsial puas konsumen variabel mana pengaruh dominan puas konsumen hotel madinah pamekasan hipotesis aju strategi baur pasar produk harga promosi orang bukti fisik proses pengaruh signifikan simultan parsial putus beli variabel dominan harga sampel responden teknik analisis data meguji hipotesis regresi linier ganda pakai uji f uji t dasar hasil teliti model regresi linier ganda sistematis y x x x x x x xe hasil analisis teliti simultan uji f baur pasar produk harga promosi distribusi bersamasama parsial pengaruh signifikan puas konsuman hotel madinah pamekasan simpul tingkat puas tingkat strategi baur pasar produk harga promosi distribusi prioritas harga milik pengaruh dominan kara kunci baur pasar puas konsumen,-1,0.0,-1_usaha_teliti_pengaruh_kerja,"['usaha', 'teliti', 'pengaruh', 'kerja', 'variabel', 'karyawan', 'signifikan', 'nilai', 'hasil', 'analisis']"
anugerah dwi nanda putra pengaruh kompensasi puas karyawan pt bojonegoroputera contractor general supplier bojonegoro bawah bimbing s anugrahini irawati helm buyung aulia kompensasi balas jasa adil layak kerja karyawan jasajasanya capai tuju organisasi kompensasi alat motivasi karyawan tingkat prestasi kerja rangsang karyawan peran aktif peran capai tuju usaha teliti tuju teliti tingkat kompensasi liput kompensasi finansial kompensasi non finansial pengaruh simultan puas kerja karyawan tingkat kompensasi pengaruh dominan puas kerja karyawan bukti hipotesis teliti alat analisis regresi linear ganda bantu spss hasil uji nilai t hitung nilai signifikan t hitung p pengaruh signifikan variabel kompensasi puas kerja karyawan pt bojonegoro putera contractor general supplier bojonegoro koefisien determinasi ganda r r square bersamasama ubah variabel puas kerja karyawan pt bojonegoroputera contractor general supplier bojonegoro sebab kompesasi sisa sebab variabel masuk model kunci kompensasi finansial kompensasi non finansial puas kerja,0,0.9260382395446779,0_kerja_karyawan_pengaruh_variabel,"['kerja', 'karyawan', 'pengaruh', 'variabel', 'positif', 'signifikan', 'puas', 'nilai', 'teliti', 'pegawai']"
setyo egy afrian analisis arus kas tingkat likuiditas usaha studi usaha industri sektor rokok daftar bursa efek indonesia skripsi fakultas ekonomi universitas trunojoyo madura bimbing i drsec makhmud zulkifli msi bimbing ii echsan gani msi tuju teliti kondisi arus kas likuiditas usaha hubung arus kas tingkat likuiditas usaha usaha industri sektor rokok daftar bursa efek indonesia data teliti data sekunder sumber lapor uang bursa efek indonesia sampel teliti usaha industri sektor rokok daftar bursa efek indonesia aktif bursa efek indonesia dasar kriteria sampel oleh usaha pt gudang garam tbk pt handjaya mandala sampoerna pt bentoel international investama tbk teliti metode analisis deskriptif kuantitatif analisis korelasi sederhana dasar uji analisis korelasi sederhana oleh koefisien korelasi hubung variabel kuat uji hipotesis oleh nilai signifikan hubung signifikan arus kas tingkat likuiditas sebab ratarata arus kas ikut turun likuiditas kunci arus kas likuiditas,15,1.0,15_usaha_bersih_bangkrut_nyata,"['usaha', 'bersih', 'bangkrut', 'nyata', 'laba', 'periode', 'bursa', 'putar', 'efek', 'indonesia']"
miftahul rizki analisis efektivitas efisiensi anggar rumah sakit jiwa menur surabaya skripsi fakultas ekonomi universitas trunojoyo madura bimbing i drs ec makhmud zulkifli msi ii prasetyo nugroho spi mm teliti tuju ukur efektivitas efisiensi anggar analis anggar sesuai butuh unit unit kait manajemen sumber data tentu anggar efektif efisien rumah sakit jiwa menur surabaya teliti tulis obyek teliti rumah sakit jiwa menur surabaya alamat jalan menur no surabaya bentuk pertanggungjawaban kelola sumber daya bidang uang liput transaksi uang rekening koran dapat biaya daerah sarana bentu lapor uang laku atur menteri negeri nomor pedoman olah uang daerah satu kerja wajib susun lapor uang neraca lapor realisasi anggar catat lapor uang lapor realisasi anggar rumah sakit jiwa menur surabaya susun banding realisasi anggar dapat belanja daerah tetap lapor uang atas nilai efektif efisiensi rumah sakit jiwa menur surabaya efektivitas efisiensi anggar ukur lapor uang anggar realisasi anggar rekening koran hitung rasio efektivitas efisiensi hasil kriteria uang tahu efektivitas efisiensi hasil penlitian menunujukkan anggar rumah sakit jiwa menur surabaya dapat daerah bilang dapat daerah bilang dapat daerah bilang anggar dapat daerah rumah sakit jiwa menur bilang efektif prosentase atas analisa efisiensi dapat daerah bilang bilang bilang tingkat efisiensi dapat daerah efisien tahan efektivitas anggar belanja daerah rumah sakit jiwa menur surabaya efektif prosentase analisis efisiensi belanja daerah hasil efisien prosentase kunci anggar efektivitas efisiensi anggar kriteria efektivitas efisiensi anggar,-1,0.0,-1_usaha_teliti_pengaruh_kerja,"['usaha', 'teliti', 'pengaruh', 'kerja', 'variabel', 'karyawan', 'signifikan', 'nilai', 'hasil', 'analisis']"
sumirah pengaruh biaya produksi volume jual ud budi jaya kramat bangkal bawah bimbing drs mohamad tambrinmm yustina chrismardanissimm tuju teliti hubung biaya produksi volume jual ud budi jaya kramat pengaruh biaya produksi volume jual ud budi jaya kramat metode teliti metode teliti deskriptif analisis jenis data kuantitatif tekhnik olah data teliti uji regresi linier sederhana mana populasi teliti ud budi jaya kramat bangkal sampel teliti oleh datadata biaya produksi datadata volume jual ud budi jaya kramat bangkal hasil analisis analisis regresi sederhana program spss for windows rase oleh sama regresi y x naik volume jual satu sisa hasil usaha satu uji korelasi oleh hasil r koefisien korelasi biaya produksi volume jual hubung kuat positif mana naik biaya produksi ud budi jaya kramat pengaruh kuat volume jual tingkat biaya produksi turun turun volume penjulannya koefisien uji determinasi r oleh variabel independent biaya produksi pengaruh tingkat volume jual sisa pengaruh faktorfaktor teliti uji hipotesa teliti uji t variabel biaya produksi parsial pengaruh signifikan volume jual bukti nilai signifikasi taraf nyata uji hasil teliti biaya produksi pengaruh signifikan volume jual kunci biaya produksi volume jual,1,0.8876714737827034,1_produk_beli_putus_produktivitas,"['produk', 'beli', 'putus', 'produktivitas', 'kualitas', 'pengaruh', 'variabel', 'uji', 'teliti', 'harga']"
tri prasetyo aji pengaruh kualitas layan citra usaha puas konsumen circle k taman apsari surabaya bawah bimbing drs mohamad tambrinmmdan suyono semm teliti tuju analis pengaruh kualitas layan citra usaha puas konsumen circle k taman apsari surabaya teliti ukur analisis regresi ganda teliti kumpul data sebar kuisioner responden analis uji statistik regresi ganda analis data teliti harap acu informasi usaha evaluasi strategi usaha jalan bisnis hasil teliti parsial variabel kualitas layan pengaruh puas konsumen variabel citra usaha pengaruh puas konsumen variabel kualitas layan variabel dominan pengaruh puas konsumen circle k taman apsari surabaya kunci kualitas layan citra usaha,-1,0.0,-1_usaha_teliti_pengaruh_kerja,"['usaha', 'teliti', 'pengaruh', 'kerja', 'variabel', 'karyawan', 'signifikan', 'nilai', 'hasil', 'analisis']"
tuju teliti pengaruh variabel kualitas produk harga lokasi kualitas layan putus beli rumah makan leseh berkah ilaahi anti gresik variabel mana pengaruh putus beli rumah makan leseh berkah ilaahi anti gresik sampel teliti konsumen rumah makan leseh berkah ilaahi anti gresik orang alat analisis regresi ganda dasar uji f variabel kualitas produk harga lokasi kualitas layan simultan pengaruh signifikan putus beli rumah makan leseh berkah ilaahi camat anti kabupaten gresik dasar uji t parsial variabel harga pengaruh signifikan variabel putus beli variabel kualitas produk lokasi kualitas layan pengaruh putus beli variabel pengaruh variabel harga,1,1.0,1_produk_beli_putus_produktivitas,"['produk', 'beli', 'putus', 'produktivitas', 'kualitas', 'pengaruh', 'variabel', 'uji', 'teliti', 'harga']"
faiqotul muna pengaruh biaya corporate social responsibility profitabilitas laba pt semen indonesia bawah bimbing drs bambang sudarsono mm purnamawati msi tuju teliti pengaruh corporate social responsibility profitabilitas laba pt semen indonesia rasio profitabilitas nilai roa roe profit margin data teliti oleh langsung pt semen indonesia teknik analisis metode regresi linier sederhana level of significance uji asumsi klasik liput uji normalitas uji linieritas total biaya csr rp milyar rp milyar rp milyar rp milyar biaya csr rp milyar dasar analisis regresi sederhana csr pengaruh negatif roa signifikansi csr pengaruh roe signifikansi csr pengaruh profit margin signifikansi csr pengaruh positif laba signifikansi,17,1.0,17_corporate_csr_governance_good,"['corporate', 'csr', 'governance', 'good', 'usaha', 'social', 'responsibility', 'komisaris', 'roa', 'dewan']"
mita anggun pratiwi pengaruh perilaku konsumen putus beli kosmetik wardah bawah bimbing drs muhamad tambrin mm suyono msm penelitin tuju analis pengaruh timbul variabel perilaku konsumen faktor budaya sosial pribadi putus beli kosmetik wardah lokasi teliti laksana fakultas ekonomi universitas trunojoyo madura teliti dekat kuantitatif dekat survei sampel konsumen teliti variabel bebas budaya sosial pribadi variabel ikat putus beli konsumen metode teliti sampel purposive sampling uji instrumen uji validitas reliabilitas uji asumsi klasik metode analisis data regresi linier ganda pakai uji f uji t hasil penelitan variabel nilai adjusted r square besar pengaruh variabel bebas variabel ikat sisa pengaruh variabel teliti teliti dasar uji f variabel perilaku konsumen faktor budaya sosail pribadi simultan pengaruh signifikan putus beli mahasiswi fakultas ekonomi universitas trunojoyo madura dasar uji t parsial faktor budaya sosail pribadi pengaruh signifikan variabel ikat variabel persepsi nilai pengaruh variabel ikat variabel pengaruh dominan persepsi kualitas kunci perilaku konsumen putus beli,0,0.9956288647918092,0_kerja_karyawan_pengaruh_variabel,"['kerja', 'karyawan', 'pengaruh', 'variabel', 'positif', 'signifikan', 'puas', 'nilai', 'teliti', 'pegawai']"
febrianto rizal analisis kerja uang usaha akuisisi usaha go publik daftar bursa efek indonesia skripsi fakultas ekonomi universitas trunojoyo madura bimbing i r gatot heru pranjoto mm bimbing ii prasetyo nugroho spi mm tuju teliti analis beda kerja uang usaha akuisisi usaha akuisisi kerja uang ukur rasio uang rasio lancar cr return on equity roe laba bersih margin npm putar total aktiva tato rasio hutang dar teliti ambil data usaha go publik akuisisi daftar bursa efek indonesia lapor giat periode analis uji statistik analis data simpel paired ttest hipotesis dasar uji statistik oleh hasil teliti rasio uang beda signifikan akuisisi mampu usaha kelola aktiva lancar penuh wajib jangka pendek hasil laba kelola modal hutang giat akuisisi optimal kunci akuisisi kerja uang,15,1.0,15_usaha_bersih_bangkrut_nyata,"['usaha', 'bersih', 'bangkrut', 'nyata', 'laba', 'periode', 'bursa', 'putar', 'efek', 'indonesia']"
made ardi dharmawan pengaruh marketing mix putus beli minum isotonik pocari sweat studi konsumen minum isotonik pocari sweat camat blega bawah bimbing dr h pribanus wantara drs mm fathor as mm tuju teliti marketing mix produk harga promosi distribusi pengaruh simultan parsial putus beli konsumen variabel mana pengaruh dominan putus konsumen beli minum isotonik pocari sweat jenis teliti teliti kuantitatif metode analisis data regresi linier ganda populasi teliti konsumen minum isotonik pocari sweat camat blega teknik ambil sampel teliti teknik accidental sampling responden responden dasar hasil analisis teliti tunjuk tunjuk simultan uji f marketing mix produk harga promosi distribusi bersamasama pengaruh signifikan putus beli minum isotonik pocari sweat camat blega hasil teliti bukti uji t parsial variabel marketing mix produk harga promosi distribusi pengaruh signifikan putus beli minum isotonik pocari sweat camat blega variabel harga milik pengaruh simpul tingkat putus beli konsumen minum isotonik pocari sweat tingkat marketix mix variabel produk harga promosi distribusi kunci marketing mix putus beli,6,0.5863784960066355,6_marketing_unjung_puas_relationship,"['marketing', 'unjung', 'puas', 'relationship', 'experiential', 'langgan', 'variabel', 'mix', 'experience', 'promosi']"
hardik pratama s pengaruh perilaku konsumen putus beli makan tradisional kabupaten bangkal bimbing dr h pribanus wantara drs mm dr h muh syarif drsec m si tuju teliti pengaruh perilaku konsumen budaya sosial pribadi psikologis simultan putus beli makan tradisional kabupaten bangkal variabel perilaku konsumen pengaruh dominan putus beli makan tradisional kabupaten bangkal teliti dekat dekat kuantitatif usaha pengaruh perilaku konsumen keputsan beli makan tradisional kabupaten bangkal teknik ambil sampel purposive sampling responden teknik kumpul data wawancara kuesioner skala likert ukur responden uji instrumen uji validitas uji reliabilitas uji asumsi klasik teknik analisis data analisis regresi linier ganda variabel variabel uji f uji t hasil teliti variabel perilaku konsumen budaya sosial pribadi psikologis simultan putus beli makan tradisional kabupaten bangkal variabel psikologis pengaruh dominan putus beli makan tradisional kabupaten bangkal kuci perilaku konsumen budaya sosial pribadi psikologis putus beli,-1,0.0,-1_usaha_teliti_pengaruh_kerja,"['usaha', 'teliti', 'pengaruh', 'kerja', 'variabel', 'karyawan', 'signifikan', 'nilai', 'hasil', 'analisis']"
tuju teliti pengaruh kerja malam kerja karyawan debt collector usaha kredit elektronik surabaya pengaruh psikis kerja karyawan collector usaha kredit elektronik surabaya pengaruh dominan kerja karyawan collector usaha kredit elektronik surabaya teliti dekat kuantitatif usaha pengaruh beban kerja kerja kerja karyawan debt collector usaha kredit elektronik surabayajumlah sampel responden teknik kumpul data wawancara kuesioner skala likert ukur responden uji instrumen uji validitas uji reliabilitas uji asumsi klasik teknik analisis data analisis regresi linier ganda variabel variabel uji f uji t dasar teliti regresi linear ganda kerja malam pengaruh kerja karyawan kerja karyawan debt collector usaha kredit elektronik surabaya psikis pengaruh kerja karyawan debt collector usaha kredit elektronik surabaya variabel psikis pengaruh dominan kerja karyawan debt collector usaha kredit elektronik surabaya,-1,0.0,-1_usaha_teliti_pengaruh_kerja,"['usaha', 'teliti', 'pengaruh', 'kerja', 'variabel', 'karyawan', 'signifikan', 'nilai', 'hasil', 'analisis']"
ah faqih qoriwildani pengaruh kualitas layan puas langgan jasa internet speedy studi langgan pt telekomunikasi indonesia tbk camat kota kabupaten pamekasan bawah bimbing dr ir nurita andriani mm nirma kurriwati sp msi layan speedy jamin ratus persen layan internet pt telkom muas langgan kualitas layan pt telekomunikasi indonesia tbk nilai muas salah satu layan internet speedy pt telkom kabupaten pamekasan teliti tuju besar pengaruh variabelvariabel kualitas layan reliabilitas daya tanggap jamin empati bukti fisik simultan parsial variabel mana kualitas layan milik pengaruh besar puas langgan guna jasa internet speedy camat kota kabupaten pamekasan jadi sampel orang kantor pt telkom kabupaten pamekasan langgan internet speedy hasil teliti simultan pengaruh variabel bebas reliabilitas daya tanggap jamin empati bukti fisik variabel ikat puas langgan jasa internet speedy signifikan responden variabel bebas anggap tingkat puas langgan internet speedy parsial variabel bebas reliabilitas daya tanggap jamin empati bukti fisik pengaruh positif signifikan puas langgan jasa internet speedy parsial variabel kualitas layan dasar jamin pengaruh dominan puas langgan jasa internet speedy kunci kualitas layan puas langgan langgan pt tele komunikasi indonesia tbk camat kota kabupaten pamekasan,5,0.6410403190274164,5_teliti_daya_data_layan,"['teliti', 'daya', 'data', 'layan', 'mahasiswa', 'beli', 'kualitas', 'peran', 'studi', 'analisis']"
teliti dekat kualitatif diskriptif maksud strategi pasar tani teknik kumpul data teliti wawancara observasi teknik analisisa reduksi data langkah reduksi saji data bentuk urai singkat fenomena masyarakat teliti tarik simpul dasar hasil observasi wawancara lapang temu hasil teliti strategi tani rumput laut desa kandang strategi kualitas produk tangan bibit strategi pasar pasar strategi modal milik usaha rumput laut mandiri tani desa kandang camat bluto kabupaten sumenep faktorfaktor pengaruh laksana usaha pasar masyarakat tani sistem bayar tunai dukung instansiinstansi kait faktorfaktor hambat liput kurang tahu tangan rumput laut proses jemur saing dagang sehat dagang kumpul kunci analisis strategi pasar tani rumput laut,-1,0.0,-1_usaha_teliti_pengaruh_kerja,"['usaha', 'teliti', 'pengaruh', 'kerja', 'variabel', 'karyawan', 'signifikan', 'nilai', 'hasil', 'analisis']"
reny nurhalimah analisis pengaruh market value added return on equity price earning ratio beta expected return saham sektor industri farmasi bursa efek indonesia periode bawah bimbing hj evaliati amaniyah msm echsan gani msi saham usaha salah jenis investasi alat ukur untung investasi bentuk saham market value added return on equity price earning ratio beta usaha milik nilai mva positif cipta kaya usaha roe hasil usaha tingkat hasil oleh pegang saham milik usaha prospek harga saham beta tinggi tingkat sensitivitas saham risiko pasar tuju teliti pengaruh market value added return on equity price earning ratio beta parsial simultan expected return usaha farmasi daftar bursa efek indonesia periode teknik ambil sampel purposive sampling dasar purposive sampling oleh sampel usaha farmasi uji hipotesis analisis regresi linier ganda hasil analisis market value added return on equity price earning ratio beta simultan pengaruh positif signifikan expected return saham nilai signifikansi parsial pengaruh signifikan expected return saham masingmasing nilai variabel market value added return on equity price earning ratio beta kunci market value added mva return on equity roe price earning ratio beta expected return,-1,0.0,-1_usaha_teliti_pengaruh_kerja,"['usaha', 'teliti', 'pengaruh', 'kerja', 'variabel', 'karyawan', 'signifikan', 'nilai', 'hasil', 'analisis']"
samsuki pengaruh iklim organisasi motivasi karyawan pt bank bri cabang bangkal bawah bimbing dr hj iriani ismail dra mm faidal mm bri bumn jasa uang indonesia tekan layan nasabah calon nasabah bri usaha tingkat iklim organisasi lingkung dorong motivasi karyawannya rangka layan optimal nasabah tuju teliti pengaruh iklim organisasi motivasi karyawan pt bank bri cabang bangkal teliti dekat kuantitatif teknik ambil sampel purposive sampling responden uji uji validitas reabilitas uji simultan pengaruh variabel lanjut uji parsial hasil teliti hitung uji f simpul variabel iklim organisasi struktur tanggung imbal hangat dukung setia loyalitas risiko pengaruh simutan signifikan motivasi kerja karyawan pt bank bri cabang bangkal uji r dapat hasil variabel dependen milik pengaruh variabel independen sisa variabel teliti teliti,12,1.0,12_bank_tabung_cabang_kerja,"['bank', 'tabung', 'cabang', 'kerja', 'karyawan', 'nasabah', 'kantor', 'negara', 'variabel', 'puas']"
kota pamekasan kota masyarakat gerak bidang usaha usaha salon cantik wanita tampil cantik cantik milik wanita percaya muncul salon cantik tawar awat cantik ujung rambut ujung kaki sarana bagus segi bersih lengkap alatalat sedia tarik konsumen upaya marketing mix teliti tuju pengaruh variabel marketing mix produk harga promosi orang bukti fisik proses putus guna salon monica pamekasan tujuh elemen variabel marketing mix pengaruh putus guna salon monica pamekasan teliti metode kuntitatif jenis teliti survei wawancara struktur sebar kuesioner orang responden guna salon monica teknik tari sampel teknik accidental sampling analis analisis regresi ganda hasil teliti variabel produk harga promosi orang bukti fisik proses bersamasama simultan pengaruh putus guna salon monica pamekasan parsial produk harga orang promosi pengaruh signifikan putus guna salon monica pamekasan variabel bukti fisik proses pengaruh signifikan putus guna salon monica pamekasan tujuh elemen variabel marketing mix pengaruh putus guna salon monica pamekasan variabel harga kunci marketing mix putus guna salon,6,0.5650265412674307,6_marketing_unjung_puas_relationship,"['marketing', 'unjung', 'puas', 'relationship', 'experiential', 'langgan', 'variabel', 'mix', 'experience', 'promosi']"
rendah prestasi kerja karyawan organisasi aktual kaji prestasi kerja hasil kualitas kuantitas capai pegawai laksana tugas sesuai tanggung laksana tugas prestasi kerja karyawan langsung pt adiluhung saranasegara indonesia produktif ada organisasi manfaat masyarakat rasa manfaat masyarakat wujud kondisi lingkung kerja fisik usaha teliti tuju variabel lingkung sehat system cahaya warna kontrol suara musik udara konservasi energi aman kantor pengaruh signifikan prestasi kerja karyawan langsung pt adiluhing saranasegara indonesia parsial simultan teliti sifat teliti populasi populasi teliti responden teknik uji data teliti liput uji validitas uji reliabilitas uji asumsi klasik uji t uji f analisis regresi linear ganda hasil analisis koefisien determinasi ganda r r square variabel lingkung sehat system cahaya warna kontrol suara musik udara konservasi energi aman kantor milik pengaruh positif prestasi kerja karyawan sisa pengaruh variabel masuk model teliti variabel lingkung sehat variabel milik pengaruh dominan kembang karir karyawan nilai beta kunci lingkung kerja fisik prestasi kerja,-1,0.0,-1_usaha_teliti_pengaruh_kerja,"['usaha', 'teliti', 'pengaruh', 'kerja', 'variabel', 'karyawan', 'signifikan', 'nilai', 'hasil', 'analisis']"
teliti tuju pengaruh variabel sehat kerja selamat kerja simultan parsial kerja karyawan metode teliti metode kuantitatif kuesioner alat kumpul data sebar karyawan pt pertamina persero tbbm camplong sampangmadura analisa data teliti analisis regresi linier ganda olah spss for windows hasil analisis regresi linier ganda simultan parsial variabel selamat kerja sehat kerja pengaruh signifikan kerja karyawan hasil uji simultan oleh nilai signifikansi f nilai signifikansi bawah hasil putus h terima ho tolak hasil uji parsial variabel sehat kerja oleh nilai signifikansi t hasil uji parsial variabel selamat kerja koefisien beta tinggi signifikansi t hasil koefisien determinasi ganda r r square hasil persentase pengaruh variabel sehat kerja selamat kerja kerja karyawan sisa pengaruh variabel masuk teliti kunci sehat kerja selamat kerja kerja karyawan,0,1.0,0_kerja_karyawan_pengaruh_variabel,"['kerja', 'karyawan', 'pengaruh', 'variabel', 'positif', 'signifikan', 'puas', 'nilai', 'teliti', 'pegawai']"
teliti analis pengaruh konflik puas kerja karyawan ajb bumiputera cabang pamekasan hipotesis teliti duga konflik fungsional x konflik disfungsional x pengaruh puas konflik fungsional variabel dominan tuju teliti adlah teliti pengaruh konflik fungsional konflik disfungsional teliti variabel konflik fungsional pengaruh dominan dasar analisis alat uji regresi linier ganda dapat hasil konflik fungsional pengaruh puas konflik disfungsional pengaruh puas hasil adjusted r square persentase pengaruh konflik fungsional konflik disfungsional puas kerja karyawan pengaruh variabel masuk model teliti hasil konflik fungsional pengaruh dominan konflik fungsional bangun usaha maju kembang kunci konflik puas,0,1.0,0_kerja_karyawan_pengaruh_variabel,"['kerja', 'karyawan', 'pengaruh', 'variabel', 'positif', 'signifikan', 'puas', 'nilai', 'teliti', 'pegawai']"
